cliente_id,prob_churn_rf_reg,alerta_rf_reg
2721,0.5877367565756147,1
3660,0.5876498478878784,1
16104,0.5875796102172,1
8711,0.5875418003588919,1
21190,0.5875085909930434,1
15206,0.587485125400089,1
16666,0.5874489306878001,1
28145,0.5873253314489041,1
7736,0.5872727201879028,1
28645,0.5872547284173945,1
18116,0.5872196540368495,1
19429,0.5871246712266739,1
4645,0.5871239805770261,1
4773,0.5870239265677781,1
26822,0.5869635793287208,1
24408,0.5869387391738496,1
12579,0.5868929524476626,1
4638,0.5868401378260356,1
18578,0.5866332162180737,1
3907,0.5865638926475235,1
22316,0.5864648122049951,1
30051,0.5863897512820774,1
18557,0.5863613566056611,1
5892,0.5863326676213787,1
17924,0.5862784874562338,1
14181,0.5862302283980184,1
2581,0.5862117312781082,1
13564,0.5861752401241823,1
4079,0.5860199574697001,1
25496,0.5859512356508388,1
21875,0.585790858879243,1
28388,0.5857505702846814,1
29714,0.585682169999716,1
26093,0.5856712148236707,1
17840,0.5856502286400656,1
527,0.5855718384220809,1
1028,0.5855289212462254,1
8152,0.5854846674605952,1
27465,0.5854704844352782,1
6071,0.585415960904253,1
8874,0.5853729917412486,1
26741,0.5853370519324564,1
27684,0.5853139802570227,1
9305,0.5853114471116241,1
26530,0.5853035757034294,1
28020,0.5852716195003651,1
3083,0.5851907240683201,1
4445,0.5850062200811132,1
5489,0.5849892730207349,1
27480,0.5849672981696329,1
15040,0.584963509447226,1
16757,0.5848761815835182,1
28585,0.584849891951229,1
29627,0.5845946304883405,1
4092,0.5845873196687095,1
25886,0.5845286013125071,1
23257,0.5844955518204796,1
19236,0.5844742904124396,1
18519,0.5844666801386194,1
12052,0.5844332706678182,1
15302,0.5844292639195079,1
25059,0.5844265843517394,1
20663,0.5843001035800772,1
21999,0.5842768454643074,1
20929,0.5842492784908211,1
30069,0.5840321576292475,1
25891,0.5839125743338563,1
2038,0.5838788839508703,1
15952,0.5838264167598772,1
16636,0.5837629959268844,1
15936,0.5837058243045639,1
3033,0.5836090628767695,1
4532,0.5835675153545921,1
30748,0.5835236758102446,1
19669,0.5834505368697472,1
28447,0.5834499425844735,1
3155,0.5834491175963612,1
1134,0.5834275125948354,1
18525,0.5833582035751728,1
8584,0.5831186592936767,1
8658,0.5830858017676551,1
15257,0.5830630724206771,1
30368,0.5830546304922809,1
30418,0.5829048287157099,1
26371,0.58289397522645,1
6252,0.5828895106426555,1
9082,0.5828042474927346,1
26516,0.5827825204697742,1
4297,0.5824604514628887,1
26690,0.5824265551153627,1
1586,0.5824195870861772,1
24045,0.5824163042415201,1
5193,0.582385814509518,1
1680,0.5823807663561719,1
22365,0.5823051560113982,1
4540,0.5822540921885141,1
6391,0.5821672112268526,1
17255,0.5821429054126533,1
21809,0.5820887764039661,1
6190,0.5820471678949226,1
26697,0.5820117856841232,1
30650,0.5819634115614006,1
15164,0.5818909988713233,1
14861,0.5818573787807453,1
29592,0.5817200082868211,1
1724,0.5816777312262872,1
7286,0.5816273390182587,1
1485,0.5816190685768731,1
15332,0.5815288975910163,1
4467,0.5814309747482301,1
25743,0.5814068962591534,1
19656,0.581355429316292,1
5120,0.5813529737928641,1
15492,0.5813444219186696,1
12529,0.5813372832035453,1
21201,0.5813156145581059,1
27411,0.5812931211678507,1
31056,0.581252208814083,1
11797,0.5812234156228775,1
8948,0.5812129415063425,1
11768,0.5811965431821661,1
20750,0.5811934800621863,1
6722,0.5810785280884937,1
18128,0.5810662413599137,1
8944,0.5810195420506475,1
28733,0.5809870034560898,1
13826,0.5809812227881165,1
10292,0.5809696864031652,1
3486,0.5809150656424625,1
12981,0.5808764839667478,1
11060,0.5807078041526141,1
6943,0.5806985645401705,1
3173,0.5805699366860892,1
23266,0.5805650454208898,1
25731,0.5805616287095482,1
564,0.5804850249321981,1
16012,0.5804655157404531,1
16335,0.5804507621263272,1
4193,0.5804496816450933,1
22080,0.580406615288437,1
11716,0.5803860961336489,1
624,0.5803082353948881,1
19137,0.5802763750064555,1
14228,0.5802070678795329,1
29430,0.5801718886162297,1
9481,0.5801440648574006,1
10123,0.5800983328642243,1
9892,0.580016075644352,1
23118,0.5799632543792659,1
14671,0.5798526026595545,1
28141,0.579828772471447,1
24453,0.5797883814914937,1
20655,0.579724003811839,1
17706,0.5797227228212283,1
1288,0.5797133328278419,1
27372,0.5796689457766022,1
3954,0.5795791004653921,1
4602,0.5795012941002917,1
8860,0.5794773909522789,1
29870,0.5793628736551303,1
27794,0.5793433111700991,1
28809,0.5793396091033132,1
1595,0.5792974388463652,1
29942,0.579256141044571,1
27658,0.5791519739924033,1
8501,0.5791305135058661,1
6498,0.5790674072773466,1
1699,0.5789831362109427,1
7994,0.5789711204108187,1
30214,0.5789249819689353,1
7695,0.5788943663392909,1
20962,0.5787768183708708,1
30439,0.5787414495260357,1
19535,0.5787348567871491,1
25630,0.5786464901471846,1
16140,0.5786195012938686,1
31311,0.5785983281829695,1
20738,0.5785680125601202,1
23186,0.5785569437449649,1
8898,0.5785421808618553,1
22059,0.5784614057703104,1
18838,0.5784397249130765,1
5337,0.5784005260025765,1
27858,0.5783703727991856,1
10727,0.5783534187352245,1
13992,0.5783070859895387,1
2762,0.5782275247536236,1
20030,0.5780885944115941,1
9979,0.5780821692182088,1
6528,0.5780628467626723,1
21734,0.5780408083991683,1
7557,0.5779836229181659,1
6782,0.5778031719166499,1
27025,0.5777185597236337,1
10819,0.5776920462683193,1
26295,0.5776811826243963,1
11601,0.5776434112620094,1
11786,0.577622138100223,1
11263,0.577619633059212,1
16507,0.5776159186377705,1
22556,0.5775425118201494,1
9718,0.577514658253587,1
5893,0.5774985201906874,1
15428,0.5774316500299057,1
46,0.5774204902366908,1
22460,0.5774173712720727,1
18227,0.5773582565559467,1
7871,0.5773329991315703,1
6806,0.5772913508212949,1
14896,0.577281651750734,1
15483,0.5772698107391464,1
2458,0.5771736038389371,1
20418,0.5771696318777656,1
8119,0.5771634945247444,1
4663,0.577145233883341,1
12325,0.57714494282725,1
21497,0.5770776525940989,1
4541,0.5770007991185012,1
2362,0.5768878300227243,1
18122,0.5768856511542139,1
11257,0.5768815521683938,1
25296,0.576857438139577,1
18871,0.5768243950612546,1
28835,0.5768109043239703,1
7435,0.5767538326242778,1
14420,0.5767467249670718,1
29560,0.5767362615431942,1
6419,0.5767064876611889,1
16116,0.5766446981397019,1
17186,0.5766313962047236,1
6142,0.5765963396073315,1
10537,0.5765167229921776,1
31090,0.5765007701278421,1
3952,0.5764925987358395,1
13311,0.5764860326600657,1
26020,0.5764718844407933,1
24643,0.5764588498776937,1
2429,0.5764383658325929,1
25193,0.5764228181876222,1
8799,0.5764145083404287,1
2026,0.576333229533461,1
20860,0.57631723419099,1
30060,0.5762935248349694,1
7274,0.5762379026695804,1
25744,0.5761442304721084,1
22239,0.5761382145487933,1
9366,0.5761334418168466,1
5796,0.5761153683005624,1
14637,0.5761062749776846,1
8498,0.5761049189208657,1
24480,0.5759953688899165,1
7423,0.5759298266328863,1
27748,0.5758595855747797,1
23151,0.5758338206939864,1
28785,0.575820398797124,1
7769,0.5758079317392588,1
9128,0.5757971384251133,1
11013,0.5757918636622111,1
5846,0.5757862065881175,1
30524,0.5757821268859381,1
957,0.5757702602068052,1
2065,0.5756663636097149,1
2,0.5756661082030494,1
1411,0.5756653662374984,1
28452,0.5756605007280892,1
590,0.5756016267934059,1
2943,0.5754564662365117,1
21353,0.5752946108601155,1
29689,0.5752776023543935,1
30685,0.5751683328189315,1
5486,0.5751561138322377,1
20005,0.5750242971066443,1
1354,0.5749903033392968,1
24837,0.5749829177693978,1
24864,0.5749659485680073,1
6771,0.5749270003865556,1
23288,0.5747762810295378,1
11715,0.5747523054646241,1
2074,0.5747428007900839,1
14222,0.5746935090457538,1
20438,0.5746796687255062,1
7514,0.5746764195503596,1
11392,0.5746395552566902,1
2178,0.5746287192053041,1
18314,0.574504500770802,1
23916,0.5744988926876327,1
11752,0.5744918722443703,1
18330,0.5744535545457166,1
5229,0.5744470244013355,1
21358,0.5744357171864518,1
23160,0.5744146503047716,1
485,0.5744108778634626,1
6566,0.5743531143860163,1
26227,0.5743502991570028,1
6446,0.5743481049053792,1
31331,0.5742802115200145,1
26145,0.574261998019602,1
18011,0.5742171241700599,1
10541,0.5741725109972158,1
2227,0.5741698078515417,1
5641,0.5741609849070114,1
7751,0.5741602174558654,1
371,0.5741473611609247,1
3012,0.5741168327551656,1
10725,0.5741035102665353,1
29099,0.5740335162547605,1
28191,0.5739836522830967,1
11091,0.5739804710591718,1
24006,0.5739239993806223,1
2093,0.5739102403522746,1
20229,0.5739077240409807,1
10595,0.5738951547231452,1
30354,0.5737860800719243,1
13482,0.5737706284039398,1
24928,0.5736894307717707,1
25276,0.5736852553982648,1
21377,0.573667832706156,1
9240,0.573555005251932,1
11564,0.5735216561782611,1
20240,0.5735092086237766,1
18605,0.5734855446585142,1
6078,0.5734612406853259,1
29753,0.5734575607477607,1
11873,0.5733400525225025,1
27897,0.5733338396077066,1
29607,0.5732864143929343,1
18576,0.5731960556409511,1
12269,0.5731877229395969,1
2164,0.5731512182720236,1
14410,0.5731392074798642,1
25756,0.5731134690226611,1
27940,0.5731068718671991,1
12907,0.5731013240057498,1
26523,0.5731007186023654,1
16655,0.5730806579020777,1
9043,0.5730585090105589,1
18131,0.5730389943760688,1
14496,0.5730044832173605,1
21883,0.5729873596362048,1
16675,0.572878240893624,1
30499,0.5728611277938019,1
18264,0.5727879296118084,1
17140,0.5727704968105474,1
2597,0.5727383987361577,1
28739,0.5727168663419956,1
710,0.5726607650297771,1
254,0.5725497567921595,1
7494,0.5724708968796237,1
1271,0.5724544634555223,1
26935,0.5724178879065253,1
2033,0.5724049543903142,1
25753,0.5723596781766407,1
24506,0.5723474588609083,1
28798,0.5722556126380309,1
25939,0.5721106489447202,1
5125,0.5720829470289747,1
17040,0.5720671433313481,1
7505,0.5720555637027073,1
24690,0.5720343406693599,1
28903,0.5720321355811738,1
14717,0.5719767752759046,1
29605,0.5719169638488626,1
5772,0.5718740041168637,1
7985,0.5718732501517058,1
12847,0.5718473417233375,1
25402,0.5716963918208998,1
28708,0.5716840795441198,1
28323,0.5716757633751893,1
11460,0.5716695548186211,1
200,0.5715878680128351,1
24524,0.5715655516044733,1
25745,0.571558393757682,1
422,0.5715418858699046,1
16791,0.5715370153396888,1
5955,0.5714559277545417,1
28737,0.5714448055317335,1
10176,0.5714447884263858,1
6154,0.5714099269522024,1
19208,0.5713997346564799,1
8748,0.5713081691887221,1
1482,0.5712811529524692,1
8205,0.5712694329783368,1
2028,0.5712206366094972,1
17062,0.5712107282984572,1
1466,0.5711850686425496,1
14990,0.5710592923856345,1
1287,0.5710145248166243,1
21285,0.5709610705062172,1
13169,0.5709538384754089,1
27343,0.570943347066024,1
2271,0.5708914811715416,1
25882,0.5708379481574447,1
21382,0.570826457376129,1
6324,0.5708263950852461,1
24563,0.5708249380343754,1
2404,0.5707838001063643,1
5007,0.5707205400138321,1
5706,0.5706831708755968,1
28947,0.5706656807548401,1
8126,0.5706570416560707,1
14891,0.5706316956169667,1
10711,0.5706167151685487,1
13023,0.5706057822070376,1
11731,0.5705575104412601,1
27828,0.570550295888242,1
21074,0.5705156405429436,1
1713,0.5705030529841048,1
15354,0.5705016022456636,1
8592,0.5704429978804618,1
20883,0.570427612561968,1
10108,0.5703785613592434,1
16302,0.5702349607226695,1
953,0.570108907178566,1
5901,0.5700798401447992,1
7314,0.5700325995318459,1
19301,0.5700264179002187,1
21662,0.5700069850717329,1
19101,0.5699875781261425,1
2706,0.569981289004302,1
8673,0.5699640047473381,1
15781,0.5699470600307132,1
27978,0.5699399689661249,1
7268,0.5698665958340099,1
10402,0.56981882914213,1
17215,0.5698135910190505,1
13390,0.5697657712232939,1
22069,0.5697504465054314,1
19540,0.5697002322517078,1
26606,0.569648247057054,1
17847,0.5696285642831005,1
7340,0.5696161117977199,1
5060,0.5695934475519915,1
25101,0.5695589760953639,1
14888,0.5695292658171693,1
3573,0.5695018500503592,1
3687,0.5694900805912567,1
31298,0.5693948358300326,1
16189,0.569375039202724,1
26634,0.5693430040556738,1
3369,0.5693162430305828,1
19676,0.5692788488518092,1
28089,0.5692372745123894,1
12509,0.5692356971218286,1
14740,0.5692227647694404,1
795,0.5692168063720711,1
23200,0.5692127353952562,1
24781,0.5691811319650187,1
13056,0.569160854631713,1
2713,0.5691514721060466,1
29916,0.5690699992592086,1
6373,0.5690322319861241,1
5309,0.5690073970956854,1
8796,0.5689983837570349,1
9833,0.5689651561444528,1
26034,0.5689332898187293,1
5584,0.5689241674408535,1
20264,0.5689222862934372,1
10071,0.5688798191713968,1
10416,0.568867087962108,1
30805,0.5688400312936499,1
16380,0.5688225119711017,1
20242,0.5688160442723585,1
5220,0.568774589533427,1
24153,0.5687250129069847,1
27057,0.5687146854156722,1
27741,0.5686805389684683,1
6563,0.5686551089144634,1
24939,0.568651976074334,1
18749,0.5686061282412049,1
983,0.56853797080642,1
16028,0.5685206070027999,1
27966,0.5685190419606729,1
28745,0.5684741389825528,1
28552,0.5684693012862246,1
6422,0.5684104700747605,1
23281,0.5683356029017346,1
27425,0.5683222100785376,1
25384,0.5683157197164795,1
13286,0.5682836629023106,1
26922,0.5682541512472404,1
13153,0.5681747399605072,1
17117,0.568158632022905,1
13287,0.5681094945870351,1
16849,0.5680984990668929,1
11339,0.5680833728802281,1
3498,0.567988624148963,1
8932,0.5679305177102499,1
14841,0.5678562637440538,1
14311,0.5678336964608568,1
7102,0.567807937457198,1
21929,0.5677615777536256,1
25965,0.5677078839078336,1
19600,0.5676827266405357,1
25085,0.5676825153892132,1
24779,0.5676528285705432,1
21040,0.5675817143369271,1
4733,0.5675801426637475,1
10891,0.5675495457859696,1
12219,0.5675490559591823,1
6586,0.5675231845385935,1
12071,0.5675142502432469,1
14280,0.5674337531442802,1
21341,0.5674208516195187,1
3691,0.567406380726149,1
21936,0.5674027693200598,1
29028,0.5673949936569995,1
23862,0.5673818397171957,1
20127,0.5673275350880894,1
2367,0.5672323629524534,1
20332,0.567204257806056,1
23332,0.5672022725759973,1
10690,0.5671289465200305,1
13806,0.5671066511702899,1
9012,0.5670939504377006,1
16282,0.5670573770563592,1
24158,0.5670569779617485,1
29379,0.567041819599525,1
24166,0.5670025300780135,1
16671,0.5669666144670726,1
19672,0.5669587810470029,1
4337,0.5669148777036102,1
27450,0.5669061090100039,1
1208,0.5668848532410345,1
18271,0.5668848425615096,1
1941,0.5668014098172725,1
9126,0.5666870994479717,1
14358,0.5666501162629272,1
7200,0.5666437841786234,1
17627,0.5665934509794551,1
17521,0.566535559999847,1
29203,0.5664612702509749,1
26522,0.5664320632087813,1
7082,0.5663665074503005,1
2494,0.5663613743613187,1
7588,0.5663544030245586,1
15125,0.5663085758663192,1
6641,0.566305420440387,1
30752,0.5662151011641372,1
3625,0.5661439697588715,1
6558,0.5660562434831532,1
12601,0.5660180084543601,1
21753,0.5660177508979582,1
70,0.566007207750935,1
8811,0.5659942738276089,1
6156,0.565943606721596,1
3692,0.5659432741581281,1
6937,0.5658973265855137,1
18292,0.565868894498784,1
26122,0.5658461645763354,1
25626,0.5658293401458325,1
31105,0.5658123667332798,1
25032,0.5658081192429995,1
9351,0.5657244589591351,1
6839,0.5656817273626175,1
28599,0.5656537353569177,1
29247,0.5656455222242058,1
27548,0.5655655110801111,1
23775,0.5655459194748184,1
23385,0.5655386745103227,1
23589,0.5655306986543951,1
9871,0.5655089189146421,1
20330,0.5654372518027756,1
19435,0.5653766069137682,1
10580,0.5653325648799447,1
5560,0.5653238178110391,1
24612,0.5653237959134247,1
6291,0.5653046082271043,1
30362,0.5652938299172011,1
17851,0.565286754751316,1
25901,0.5652765742710139,1
10877,0.5652696451765099,1
12428,0.5652163528936077,1
10157,0.5652142985587821,1
31051,0.5651652238569196,1
22099,0.5651491010858174,1
5369,0.5651440336760171,1
4036,0.5651398132285594,1
1554,0.5651372510146473,1
27226,0.5651073549070569,1
14341,0.5651046043295102,1
27710,0.565059479514969,1
2771,0.5650369551780254,1
17277,0.5650059886311857,1
500,0.5649375073502659,1
24775,0.564929317999355,1
9151,0.5649027498742342,1
12744,0.5648828456317245,1
13361,0.5648683494008739,1
8782,0.5648381316916897,1
29982,0.5648308582515997,1
17441,0.5648251248196839,1
9319,0.5647802080534532,1
31062,0.5647527247207078,1
25421,0.5647434851649443,1
8479,0.5647248998629646,1
13668,0.5647054136756837,1
24326,0.5646627614558138,1
14762,0.5646389474779583,1
22713,0.5645863161782638,1
3218,0.5645569998139325,1
30167,0.5645194157537823,1
13638,0.5645046928729943,1
29865,0.5644777945338842,1
1776,0.5644542264735599,1
25984,0.5644093587688962,1
16978,0.5643798905385032,1
18245,0.564344910037359,1
31140,0.5643387646786879,1
26965,0.5643271715970022,1
15961,0.5642736372552413,1
13895,0.564260800633784,1
11167,0.5641303681725951,1
29776,0.5641025332369045,1
21920,0.5640884476222802,1
21253,0.5640847778967756,1
6834,0.5640632962957578,1
13843,0.5640466153583619,1
2133,0.5640174420269111,1
19460,0.5639573466910931,1
71,0.5639232742116241,1
10398,0.5638961825195163,1
31193,0.5638823487292186,1
19071,0.5638637667806307,1
13543,0.563851118870708,1
29520,0.563773357577672,1
28994,0.5637719811576951,1
29233,0.5637470436304407,1
1859,0.563711917991323,1
17459,0.5637111457751409,1
8989,0.5637103891155737,1
18495,0.5637080928049013,1
19217,0.5636733685480173,1
10165,0.5636399120230248,1
7069,0.5636119739936711,1
2915,0.5635656434630606,1
6065,0.5635474218354019,1
27589,0.5635378772448785,1
5134,0.563533435100275,1
17247,0.5635253828623903,1
7748,0.5635114770393357,1
16230,0.5634659396731243,1
21032,0.5634587069051156,1
17468,0.5634499288612336,1
25989,0.5634427430959122,1
640,0.5633749029197388,1
9985,0.5633407492247086,1
2217,0.5632978926970662,1
10155,0.5632480675521032,1
23211,0.5632435022687902,1
7532,0.5632395137338321,1
17727,0.5632380423827922,1
9186,0.5631566224188364,1
24310,0.5631451846041202,1
28783,0.5630814676939403,1
6594,0.5630608184408786,1
2921,0.5630268700670814,1
17799,0.5630207628537426,1
13318,0.5630179268872376,1
15671,0.5629691459132791,1
7158,0.5629546764176196,1
9562,0.5629148930463578,1
1321,0.562913350644776,1
11500,0.5629099755424416,1
1401,0.5628296696857988,1
3391,0.562813401191727,1
8132,0.5628096483568974,1
9453,0.562746495972823,1
7633,0.5627464435158223,1
18036,0.5627055890862731,1
22852,0.562695910617605,1
19981,0.5626610475115335,1
19797,0.5626179234212896,1
29719,0.5625884865994172,1
19308,0.562575637615501,1
7460,0.5625464414589583,1
17165,0.5625114889121087,1
26990,0.5625023723292989,1
12729,0.5624128507482545,1
3178,0.5623516394473491,1
5300,0.562344421002456,1
18598,0.5622989449500281,1
1516,0.5622709581887723,1
17839,0.5622214148481909,1
9428,0.5621329655593732,1
19969,0.5621323554964361,1
9509,0.562124152069548,1
1951,0.5621107627345938,1
12575,0.5620726984525072,1
20353,0.5620569651128171,1
2198,0.5620381929530701,1
11154,0.5620285608349153,1
27075,0.5620245947142827,1
13126,0.5619999203385775,1
13193,0.5619827775466647,1
12200,0.5619641984491603,1
5327,0.5619592057905558,1
9802,0.5619516245411117,1
1148,0.5619052007020521,1
18320,0.5619018748015526,1
10518,0.561831065900105,1
12094,0.5617883443097605,1
19467,0.5617707450810231,1
24645,0.5617526686943731,1
8767,0.5617323281958609,1
21911,0.5617228544492946,1
19844,0.5617051924179465,1
23541,0.5616951446941673,1
29890,0.5615993513474286,1
4882,0.5615897280125021,1
18617,0.5614995770897449,1
11837,0.561445406654743,1
12839,0.5614426819143198,1
22712,0.5614402570446133,1
10079,0.5614355834426294,1
21334,0.5614279831597042,1
10409,0.5614105060104727,1
11863,0.5613440963240138,1
4163,0.5613392728068737,1
6582,0.5612603902760417,1
29683,0.5612430936814208,1
10124,0.5612411672390377,1
22432,0.5612129019150193,1
20592,0.5611497058584072,1
16860,0.561087052095344,1
9972,0.5610268287959286,1
25130,0.5609937257777056,1
6337,0.5609914153620674,1
23073,0.5609739750450305,1
30850,0.5608722596145038,1
14140,0.5608698994452126,1
328,0.5608129757374452,1
30349,0.5607950935574756,1
2208,0.560782250958302,1
27268,0.5607790311815326,1
3049,0.5607290764606606,1
15420,0.5607227411356666,1
25673,0.5607215829790666,1
15525,0.5607097611080384,1
12229,0.5607090056368323,1
27191,0.5606992387630699,1
4646,0.5606987812059377,1
21904,0.560668767674287,1
3471,0.5606614910256873,1
15852,0.5606577084564501,1
10978,0.5606565818569331,1
8982,0.5606550779336676,1
30541,0.5606296278791464,1
30766,0.5606147900798949,1
20940,0.5605445282609842,1
25992,0.560492207154707,1
13077,0.5604854639587938,1
19522,0.5603865886438826,1
24265,0.560317227338607,1
21436,0.5603113451673857,1
2100,0.5602956169000088,1
7190,0.5602894010952704,1
18638,0.5602886537095172,1
20239,0.5601912302558822,1
17812,0.5601716911406203,1
11242,0.560086080092413,1
8751,0.5600831377517157,1
7258,0.5600595521625574,1
16990,0.5600501110456615,1
25661,0.5599545070843628,1
18213,0.5599479918855279,1
8308,0.5599364915826787,1
1501,0.5599192855399295,1
27810,0.55988987378831,1
18108,0.5598654325569923,1
23885,0.5598223968060335,1
6880,0.5598223221701903,1
1824,0.5597920751552578,1
4319,0.5597811944578972,1
6739,0.559750582999407,1
3141,0.5597497784187432,1
14611,0.5597437564396636,1
17832,0.5596586458143759,1
20522,0.5596572213079781,1
2157,0.5596508304102014,1
14352,0.5596503004174497,1
10250,0.5596475842561459,1
20150,0.5596009390207872,1
3549,0.5595995343733287,1
20187,0.5595614609320964,1
26168,0.5595510772558733,1
3451,0.5595496727670072,1
24799,0.5595416860381315,1
5776,0.5595353284741514,1
20314,0.559534319582729,1
